trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,introduction.started,text.started,key_resp.started,introduction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,letter_grid.started,trial.stopped,response_routine.started,response.started,response_routine.stopped,response.keys,response.rt,response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,0,50,0,282.04700420005247,,,,,,,,,282.02897420013323,282.04700420005247,282.530935900053,282.53096300014295,282.5506710000336,287.518093300052,"['u', 'o', 'c', 'a']","[1.2752692999783903, 1.5343465998303145, 1.969933700049296, 2.3970712998416275]","[0.07562969997525215, 0.08451390010304749, 0.06942149996757507, 0.08434060006402433]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
51,0,51,0,287.53694420005195,,,,,,,,,287.5207380000502,287.53694420005195,288.0198487001471,288.0198852000758,288.03837710013613,293.0246531001758,"['w', 't', 'a', 'o']","[1.213905000127852, 1.8509069001302123, 2.0132605000399053, 2.4880670001730323]","[0.08475550008006394, 0.057943099876865745, 0.11914260010235012, 0.0693160998634994]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
52,0,52,0,293.0430727000348,,,,,,,,,293.02708650007844,293.0430727000348,293.52868330013007,293.52870770008303,293.54311379999854,298.51546140015125,"['t', 'l', 'o']","[0.9117809000890702, 1.4067653000820428, 2.36371639999561]","[0.07901039998978376, 0.07272769999690354, 0.06850669998675585]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
53,0,53,0,298.53310780017637,,,,,,,,,298.51695940014906,298.53310780017637,299.01609060005285,299.01611910015345,299.03297790000215,304.0216422001831,"['n', 'y', 'r', 'p']","[1.137958199949935, 1.442532300017774, 3.397898599971086, 3.6534079001285136]","[0.06768790003843606, 0.0695760000962764, 0.0801447001285851, 0.07145839999429882]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
54,0,54,0,304.03687000018544,,,,,,,,,304.02363100019284,304.03687000018544,304.5227308999747,304.5227578000631,304.53918560012244,309.5295759001747,"['l', 'x']","[1.6014191000722349, 2.0190161000937223]","[0.0758473000023514, 0.11287419986911118]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
55,0,55,0,309.54311840003356,,,,,,,,,309.5316700001713,309.54311840003356,310.0287187001668,310.0287437001243,310.04420280014165,315.0320482000243,"['c', 'r', 'p']","[1.3803866999223828, 2.73228029999882, 3.5678172998595983]","[0.09186489996500313, 0.08627049997448921, 0.0793072001542896]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
56,0,56,0,315.0497352001257,,,,,,,,,315.0336931999773,315.0497352001257,315.5212917001918,315.5213315000292,315.5333377001807,320.52356930007227,"['m', 'j']","[1.0098941000178456, 1.231039599981159]","[0.08204340003430843, 0.08883189992047846]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
57,0,57,0,320.5379065000452,,,,,,,,,320.5254629000556,320.5379065000452,321.02254150016233,321.02257640007883,321.0393433000427,326.0166656000074,"['s', 'r', 'e', 'k']","[0.8379053000826389, 1.2853289998602122, 1.5532887999434024, 1.89812899986282]","[0.10538169997744262, 0.07926080003380775, 0.09712589997798204, 0.06618429999798536]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
58,0,58,0,326.0318446001038,,,,,,,,,326.0189293001313,326.0318446001038,326.52968230005354,326.52971110004,326.5466063001659,331.5170158999972,"['z', 'e']","[1.0273349999915808, 1.5862110999878496]","[0.0818612000439316, 0.08599329995922744]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
59,0,59,0,331.53563900012523,,,,,,,,,331.5193427000195,331.53563900012523,332.01785850012675,332.0178847000934,332.0359677001834,337.0242362001445,"['r', 'u', 'g']","[1.1905877999961376, 1.8455314000602812, 2.2630761000327766]","[0.08622330008074641, 0.07881159987300634, 0.07327900012023747]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
60,0,60,0,337.0414219000377,,,,,,,,,337.0260437000543,337.0414219000377,337.524396300083,337.5244233000558,337.5455195000395,342.5313918001484,"['r', 'o', 'p', 'g']","[1.2369310001377016, 1.7988638000097126, 1.978321900125593, 2.5204727000091225]","[0.07012359984219074, 0.05299760005436838, 0.059329000068828464, 0.07301370007917285]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
61,0,61,0,342.54703400004655,,,,,,,,,342.5335266001057,342.54703400004655,343.02993090008385,343.0299546001479,343.04551840014756,348.0205079000443,"['b', 'c', 'q', 'u']","[1.290793600026518, 1.7281428999267519, 2.3541431999765337, 2.953191899927333]","[0.08429999998770654, 0.06223589996807277, 0.1018552000168711, 0.08935889997519553]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
62,0,62,0,348.03565710014664,,,,,,,,,348.02218700014055,348.03565710014664,348.5219243001193,348.5219473000616,348.5351840001531,353.52579230000265,"['c', 'i', 'n', 's']","[0.9840317000634968, 1.4864797999616712, 1.799636699957773, 2.1292260999325663]","[0.0858360999263823, 0.08220289996825159, 0.06848459993489087, 0.10250949999317527]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
63,0,63,0,353.54266440006904,,,,,,,,,353.5275709000416,353.54266440006904,354.0259806001559,354.02600060007535,354.0421085001435,359.01536360010505,"['j', 'i', 'o', 't']","[0.9374643999617547, 1.3011489999480546, 1.4743229998275638, 1.8208669000305235]","[0.07586949993856251, 0.0727576999925077, 0.07222490012645721, 0.08423589984886348]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
64,0,64,0,359.0315386999864,,,,,,,,,359.0169707001187,359.0315386999864,359.5155420000665,359.5155681001488,359.53181760013103,364.52028409997,"['z', 'k']","[1.9072455998975784, 2.1594936000183225]","[0.09291730006225407, 0.05787969985976815]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
65,0,65,0,364.53633749997243,,,,,,,,,364.5218259000685,364.53633749997243,365.0208743000403,365.0209939000197,365.0369704000186,370.02604640019126,"['l', 'y', 'x', 'a']","[1.2464972001034766, 1.6522828000597656, 2.0903831000905484, 2.2259174999780953]","[0.085735899861902, 0.065944500034675, 0.08604919980280101, 0.10038909991271794]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
66,0,66,0,370.0421737001743,,,,,,,,,370.0276864999905,370.0421737001743,370.52688600006513,370.5269293000456,370.54434560006484,375.5151200001128,"['g', 'i', 'g', 'b']","[2.393907400080934, 2.699826200027019, 3.005040799966082, 3.205634200014174]","[0.07088040001690388, 0.07049469999037683, 0.05906040011905134, 0.06966060004197061]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
67,0,67,0,375.53229020000435,,,,,,,,,375.51628880016506,375.53229020000435,376.0184516001027,376.01848120009527,376.03155650012195,381.02079370012507,"['i', 'g', 'u', 'o']","[1.01188510004431, 1.4772226000204682, 1.753465099958703, 2.111488200025633]","[0.07942389999516308, 0.08065959997475147, 0.07750959997065365, 0.07210019999183714]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
68,0,68,0,381.039562900085,,,,,,,,,381.0224960001651,381.039562900085,381.52314679999836,381.52318050013855,381.53856570017524,386.5302655000705,"['q', 'z', 'x']","[2.2529222001321614, 2.570425800047815, 3.8086000001057982]","[0.11757020000368357, 0.06366789992898703, 0.07864229986444116]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
69,0,69,0,386.54635740001686,,,,,,,,,386.5319005001802,386.54635740001686,387.02978079998866,387.0298109999858,387.0453763999976,392.0174720999785,"['g', 'e', 'v', 'a']","[1.3450078999157995, 1.613767699804157, 1.9896509998943657, 2.1075394998770207]","[0.07862069993279874, 0.05246520019136369, 0.05651589995250106, 0.09083779994398355]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
70,0,70,0,392.0344492001459,,,,,,,,,392.01986930007115,392.0344492001459,392.5191491001751,392.51924100006,392.5349110001698,397.52342650014907,"['h', 'c', 'd', 'r']","[3.297669699881226, 3.796846699900925, 4.472968599991873, 4.650227099889889]","[0.08181639993563294, 0.05960640008561313, 0.07943179993890226, 0.07495020003989339]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
71,0,71,0,397.54055550019257,,,,,,,,,397.52545420010574,397.54055550019257,398.0233556001913,398.0233794001397,398.0393257001415,403.03061370016076,"['h', 'e', 'q']","[1.7583795001264662, 2.0934191001579165, 2.763889000052586]","[0.09043519990518689, 0.07879960001446307, 0.10058470000512898]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
72,0,72,0,403.04643890005536,,,,,,,,,403.0321520001162,403.04643890005536,403.515430000145,403.51545389997773,403.53043800010346,408.51809490006417,"['g', 't', 'm', 'r']","[1.2465716998558491, 1.3974588999990374, 1.7249660999514163, 2.0339279000181705]","[0.056011600187048316, 0.06468369998037815, 0.08025219989940524, 0.07446349994279444]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
73,0,73,0,408.53500430006534,,,,,,,,,408.52123200008646,408.53500430006534,409.01882640016265,409.0188478999771,409.0350687999744,414.02487200009637,"['g', 'o', 'j', 't']","[1.0107193000148982, 1.4472052999772131, 1.8384820001665503, 2.523195300018415]","[0.07413710001856089, 0.06580580002628267, 0.06222119997255504, 0.06801320007070899]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
74,0,74,0,414.0420485001523,,,,,,,,,414.02675190009177,414.0420485001523,414.52507670014165,414.525123400148,414.5402897000313,419.530842800159,"['i', 't', 'w', 'c']","[0.9834397998638451, 1.3234071000479162, 1.9135481999255717, 2.3347306000068784]","[0.0952943000011146, 0.06534740002825856, 0.07141740014776587, 0.08521699998527765]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
75,0,75,0,419.54624370019883,,,,,,,,,419.5330966000911,419.54624370019883,420.0171999000013,420.0172359000426,420.0310361001175,425.0184651000891,"['e', 'y', 'm']","[1.3284211999271065, 1.848148499848321, 2.22524999990128]","[0.08592059998773038, 0.06203479995019734, 0.05016410001553595]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
76,0,76,0,425.03604490007274,,,,,,,,,425.01963880006224,425.03604490007274,425.52082230011,425.520846700063,425.5403909999877,430.52614210010506,"['e', 'd', 'k', 'a']","[1.1251077998895198, 1.2920688998419791, 1.773968799971044, 1.9519962000194937]","[0.0735933999530971, 0.07255440019071102, 0.06564430007711053, 0.10392039990983903]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
77,0,77,0,430.5443126000464,,,,,,,,,430.5279112001881,430.5443126000464,431.0271652000956,431.0271873001475,431.0434775000904,436.0182468001731,"['z', 'o', 'c']","[1.1290002998430282, 2.0482846999075264, 2.5601738998666406]","[0.07205590000376105, 0.07154239993542433, 0.08263640012592077]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
78,0,78,0,436.03147669998,,,,,,,,,436.0204585001338,436.03147669998,436.51652680011466,436.51655420009047,436.5332774000708,441.52136390004307,"['y', 't', 'c', 'q']","[0.967509200097993, 1.1880290999542922, 1.5830198999028653, 2.010163800092414]","[0.0855675998609513, 0.07246790011413395, 0.06305360002443194, 0.11174779990687966]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
79,0,79,0,441.5384072000161,,,,,,,,,441.5232820000965,441.5384072000161,442.0212820000015,442.0213028001599,442.03763290005736,447.02874130010605,"['d', 'z']","[3.821304799988866, 3.9875054999720305]","[0.0782965999096632, 0.08299169992096722]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
80,0,80,0,447.04511580010876,,,,,,,,,447.0303111001849,447.04511580010876,447.5290318999905,447.52905490016565,447.5459038000554,452.51887060003355,"['b', 'q', 'r']","[1.1802464998327196, 2.3715077999513596, 2.7025337000377476]","[0.0685948000755161, 0.108106599887833, 0.07989689987152815]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
81,0,81,0,452.5364386001602,,,,,,,,,452.52181130019017,452.5364386001602,453.0161168000195,453.0161350001581,453.03381130006164,458.02323280018754,"['o', 'p', 't', 'j']","[0.9751394998747855, 1.188813499873504, 1.6255852000322193, 2.2594157999847084]","[0.08635240001603961, 0.08929650019854307, 0.059392099967226386, 0.07741470006294549]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
82,0,82,0,458.0396191000473,,,,,,,,,458.02504480001517,458.0396191000473,458.523441700032,458.52347150002606,458.54084200016223,463.528476000065,"['i', 'q', 'q', 'n']","[0.9839966001454741, 1.5469208001159132, 1.7319720000959933, 2.2760284000542015]","[0.08906729985028505, 0.10198049992322922, 0.10348129994235933, 0.0745705000590533]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
83,0,83,0,463.54532490018755,,,,,,,,,463.5294743999839,463.54532490018755,464.0284304001834,464.02846010006033,464.050192900002,469.0172882999759,"['h', 'z', 'y', 'l']","[1.4759196999948472, 1.7669195998460054, 2.273146899882704, 2.7827967999037355]","[0.07897889986634254, 0.08362120017409325, 0.06557350000366569, 0.059404300060123205]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
84,0,84,0,469.03456000005826,,,,,,,,,469.0186135000549,469.03456000005826,469.5194672001526,469.5194945000112,469.53500630008057,474.52520060003735,"['j', 'e', 'i', 'd']","[1.1893460999708623, 1.5862609001342207, 1.8242275000084192, 2.0126521000638604]","[0.08357310015708208, 0.08399059996008873, 0.08103550015948713, 0.08370959991589189]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
85,0,85,0,474.54381050006486,,,,,,,,,474.5275546000339,474.54381050006486,475.02850430016406,475.02852650010027,475.0427451999858,480.0295202000998,"['a', 's', 't', 'q']","[0.7297569999936968, 0.9523368999361992, 1.209420499857515, 1.5232079999987036]","[0.10728279990144074, 0.08606370002962649, 0.08070829999633133, 0.08546139998361468]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
86,0,86,0,480.0467589001637,,,,,,,,,480.0314567000605,480.0467589001637,480.51827380014583,480.51830350002274,480.5306948001962,485.519761600066,"['p', 't', 'v', 'm']","[1.2095943000167608, 2.227853100048378, 2.450964800082147, 2.9164758999831975]","[0.07139829988591373, 0.06597670004703104, 0.06892260001040995, 0.05926900007762015]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
87,0,87,0,485.5363851999864,,,,,,,,,485.5212241001427,485.5363851999864,486.022118100198,486.0221481001936,486.03758580004796,491.0269369999878,"['i', 'w', 'v', 'u']","[0.9038344000000507, 1.4405215999577194, 2.2088055999483913, 2.548194099916145]","[0.0759729000274092, 0.12336770002730191, 0.10760400001890957, 0.07277490012347698]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
88,0,88,0,491.04443120001815,,,,,,,,,491.0289996000938,491.04443120001815,491.5291357000824,491.529161100043,491.543401400093,496.5184413001407,"['t', 'u', 'y', 'i']","[0.8633723999373615, 1.1780884999316186, 1.4517804000061005, 1.8872948999051005]","[0.0723645999096334, 0.07763070007786155, 0.06531159998849034, 0.06687940005213022]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
89,0,89,0,496.5338373000268,,,,,,,,,496.52057750010863,496.5338373000268,497.01596019999124,497.0159826001618,497.031852300046,502.0210947000887,"['x', 't', 'c']","[1.12182809994556, 1.4984094998799264, 2.0411977998446673]","[0.11171309999190271, 0.0820285000372678, 0.06826340011321008]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
90,0,90,0,502.037364799995,,,,,,,,,502.0227809001226,502.037364799995,502.5239211001899,502.5239483001642,502.5417905000504,507.528177900007,"['z', 'i', 'j', 'e']","[0.7746685999445617, 1.094820899888873, 1.3402666999027133, 1.6305896998383105]","[0.11267319996841252, 0.08342569996602833, 0.06264870008453727, 0.08167620003223419]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
91,0,91,0,507.54520840011537,,,,,,,,,507.5299427001737,507.54520840011537,508.02710970002227,508.02712680003606,508.04450550000183,513.0164701000322,"['d', 'l', 'w']","[1.6025363998487592, 2.2047439999878407, 2.7169890999794006]","[0.06549159996211529, 0.06162659986875951, 0.1116959999781102]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
92,0,92,0,513.0329040000215,,,,,,,,,513.0178449000232,513.0329040000215,513.5166633999906,513.516684200149,513.5330070001073,518.5236327999737,"['t', 'r', 'v', 'a']","[1.0294539998285472, 1.2186386999674141, 1.5550396000035107, 1.6973947999067605]","[0.07565930020064116, 0.07374079991132021, 0.06486839987337589, 0.10217180009931326]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
93,0,93,0,518.5396507000551,,,,,,,,,518.5262110000476,518.5396507000551,519.0230119000189,519.0230358999688,519.0417872001417,524.0312705000397,"['n', 'b', 'i']","[2.964905799832195, 3.1546746999956667, 3.5636609999928623]","[0.07721020001918077, 0.06119699985720217, 0.06871709995903075]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
94,0,94,0,524.0448078000918,,,,,,,,,524.0326147000305,524.0448078000918,524.5328707001172,524.5328995001037,524.545433799969,529.5191569000017,"['z', 'p']","[1.667313100071624, 1.9979181999806315]","[0.09601689991541207, 0.08273610007017851]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
95,0,95,0,529.5370317001361,,,,,,,,,529.5209449999966,529.5370317001361,530.0203358000144,530.0203651001211,530.0365758000407,535.0239075999707,"['b', 'h', 'i']","[1.1203622000757605, 1.2800688000861555, 1.900308300042525]","[0.08430509991012514, 0.08777359989471734, 0.07788700005039573]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
96,0,96,0,535.041062500095,,,,,,,,,535.0268147001043,535.041062500095,535.5261545001995,535.5262134000659,535.5427200000267,540.5164692001417,"['d', 'b', 'i', 'u']","[1.6863354998640716, 1.8721109998878092, 2.1201350998599082, 2.4423133998643607]","[0.060392600018531084, 0.06538380007259548, 0.06280250009149313, 0.07273899996653199]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
97,0,97,0,540.5314601999708,,,,,,,,,540.5189480001573,540.5314601999708,541.0154120000079,541.0154299000278,541.0312481999863,546.0204632000532,"['h', 'x', 'o', 'j']","[2.322298200102523, 2.9334474001079798, 3.292749600019306, 3.7077078002039343]","[0.07593380007892847, 0.10473069990985096, 0.06524610007181764, 0.061455699848011136]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
98,0,98,0,546.0369367001113,,,,,,,,,546.0221785001922,546.0369367001113,546.5237142001279,546.5237557000946,546.5375258000568,551.5264569001738,"['g', 'k', 'x']","[2.143025899771601, 2.6268641999922693, 3.7554520999547094]","[0.06967980018816888, 0.0785656999796629, 0.07505559991113842]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
99,0,99,0,551.5422768001445,,,,,,,,,551.5284643999767,551.5422768001445,552.0285108000971,552.0286665000021,552.0414244001731,557.0150103999767,"['y', 'i', 'v', 'a']","[0.9917762998957187, 1.2626082999631763, 1.6798215999733657, 1.8372048998717219]","[0.07303610001690686, 0.0588298998773098, 0.06653399998322129, 0.08059200015850365]",727798,001,2024-11-17_10h23.23.025,WholeReportMethod,2024.1.5,None,2024-11-17 10h23.37.735134 +0530,
